797.15924,795.716,794.0944,793.70166,791.9208000000001,791.4198999999999,790.3846,788.36096,787.17944,786.3561,786.6073,784.0033600000002,783.51245,781.73883,781.3464999999999,779.36646,778.6821,778.0245,776.62213,776.1993,774.9394,774.01855,772.4139,771.35754,770.929,770.1083,769.49023,768.915,768.3148,766.6195,765.4011,764.8228,763.40717,763.8253,762.9165,762.3344,760.3313,760.19183,758.7852,758.17584,757.7315699999999,756.90173,756.3118,755.7515,755.29865,754.30994,753.0764999999999,752.8606,752.1199,751.62463,750.3125,750.96747,750.3414,749.9728,749.4001000000001,748.40704,748.39044,747.6069,747.9075,746.538,745.66425,744.4971,744.0951,743.72034,742.4711,742.5293999999999,742.1632,741.3176999999998,742.27,741.36035,740.9924,740.9855,740.6231,739.6792600000001,740.254,739.0752599999998,739.8245,739.5648,738.43713,738.02814,738.5157000000002,738.65643,737.9507,737.78406,737.6521,737.2429,737.4324,737.5099,736.93555,737.4591,736.5681,736.4049,736.0204999999999,737.86633,736.65344,736.0854,735.7325000000001,735.8061,736.784,734.134
795.90283,794.7369000000001,793.6928,792.38257,791.30133,790.47394,789.18604,787.9377999999999,785.67145,785.1557,783.70667,783.9682,781.98016,780.91644,779.28235,778.31396,777.3618,776.63696,774.9057,774.2625,772.75214,772.41943,771.5188,770.3015,770.2624000000001,769.81537,767.7181,767.6457,765.54755,765.46533,764.01324,763.0575999999999,761.90735,761.60736,761.65173,760.1491999999998,759.62537,757.7693,757.5095,755.8736,756.45844,755.7156399999999,755.02075,754.7071,753.91003,753.6129,752.1179,751.7048,750.9718,750.09656,749.9960999999998,749.5713,749.68823,748.8364,747.8403000000001,748.3567,746.5722700000001,746.15497,745.89545,745.2513999999999,743.9176599999998,743.3722,742.81885,742.5943,742.0168,741.0215500000002,741.08875,740.76416,740.5547,739.30164,740.1017,740.1846,739.82446,737.8684699999999,738.2382,738.9171999999999,738.2682,738.3698000000002,737.5976,736.53455,736.8081,737.5786,737.496,736.6102,735.9312,735.4850999999999,735.7142,736.2079,735.65857,736.0334,735.48834,735.1878,734.7932000000001,735.47437,735.5201,733.68494,734.8668,734.77075,735.11115,735.10706
794.9226699999999,792.9850999999999,791.4408000000001,790.55634,790.4796,789.02734,787.3172999999999,786.6885,784.5038,784.15857,783.6758,781.95325,779.375,779.3832,778.5627,775.8817,775.1914999999999,774.7409,774.3016,773.38715,771.5675699999999,771.1539,770.2269,770.40857,768.29285,766.9865,766.2408,765.24396,764.07806,763.863,763.3033,761.6891,761.211,760.253,760.34827,758.5768,758.5075,757.3406,756.0856,755.54297,755.5271,754.51514,754.33966,752.53406,752.52814,751.8408,751.14886,750.7639,749.98425,749.3435,748.76953,749.0021,747.5343599999999,747.25934,746.8077,745.7644,745.2160000000001,745.6487400000001,744.6798,742.9141,743.1995,741.7676,741.7719,741.6783399999999,740.44543,740.0865,739.84357,739.6885,738.5526,738.80853,738.5751,738.6325999999999,737.06525,737.4011,737.7128,737.0681,736.0479,737.541,736.1312,736.38446,735.3353,736.15765,736.1359,735.61957,734.74677,734.54614,734.6243,735.10675,734.2647999999999,734.4753000000001,734.04034,733.875,734.41614,734.3352,733.67664,733.61005,734.7087999999999,733.2885,733.44775,733.4818
794.17773,792.1459400000001,790.9799,789.896,789.4128,788.49286,785.8636,784.87616,783.6831,782.6921400000001,781.49475,781.1635,778.93665,778.0026,777.0545,775.9346,774.4012499999999,774.50323,772.0787,771.9906000000001,771.38165,770.6082000000001,769.9866,768.2280000000001,767.0913,766.3522,764.882,764.5881299999999,763.0029,762.9688,762.1184700000001,760.24036,759.4386,759.5957,759.1336,757.8001,756.221,755.70825,754.6846,754.7513000000001,753.7423,752.8970300000001,752.6894,751.47626,750.57916,751.21497,750.1207999999999,749.62915,748.3705,748.38684,747.1389,746.9852000000001,746.52673,745.37744,746.0891000000001,744.8335,744.9190699999999,744.2689,743.20404,742.2123,741.6762,741.3063999999999,740.4179,740.2794,739.602,739.2955,738.4018000000001,738.12274,737.1677999999999,737.44037,736.62036,736.2552500000002,736.2557000000002,737.20374,735.60376,735.63086,735.06976,735.5457,734.1283599999999,734.9694999999999,734.4078,734.7305,734.74023,733.57794,734.31573,733.21124,733.3332,733.7771,733.74225,732.3885,733.324,732.3757,732.0497,734.19946,733.1417,733.3200999999999,732.43445,733.0248,732.7819999999999,732.5674000000001
793.1633,790.9368,790.58887,789.35675,787.6054999999999,787.2208,784.9552,784.08203,782.6998000000001,781.11084,780.2174,779.1006,778.471,775.75916,776.3521000000001,774.89923,774.0364999999999,772.89667,772.24146,770.39984,770.2287,769.5815,768.7392,768.0652499999999,766.2753,765.2763,764.0608,762.7644699999998,762.29456,761.5493000000001,760.638,760.22925,758.29724,758.44196,757.3545,756.4101,755.6122400000002,755.1327000000001,754.30646,752.56824,752.7900999999999,752.1402,751.7661,750.8594,750.1012000000001,749.9892,749.3448,749.15234,747.715,746.95197,746.9021599999999,745.45184,745.7066,745.0462600000001,744.39233,743.65076,744.2044,743.2103,742.2135000000001,741.7273,741.3759,740.8184,739.17975,738.83527,738.75696,738.75085,737.1394,737.2915,736.4579000000001,736.4287,736.7724599999999,736.25543,735.8491000000001,734.5918,734.6655,734.23254,734.2437,733.93866,734.11017,733.4090000000001,733.50134,733.7889,733.20044,733.4590000000001,732.6651000000002,732.30164,732.50366,732.59625,732.5793999999999,732.6975,732.4834599999999,732.07043,731.6985999999999,732.5320999999999,730.9845,732.22,731.7082500000001,732.3324,731.28375,731.4519
791.9288,790.40985,789.454,787.7707499999999,786.7587000000001,785.2952,783.514,782.4346,781.5087,780.8164999999999,779.7720000000002,778.4634,776.83093,775.2553,774.2314,773.5886,772.5055,771.85345,770.6359,769.76294,769.1271,768.4451,767.454,765.77905,764.23395,763.66736,762.9213,762.04156,761.6199,759.903,759.5054,758.5548,757.1470999999999,756.75946,756.3088,755.89355,755.1023,753.8118,753.2022,752.809,751.3763,750.8934,750.15466,749.5556,748.7544,749.44037,748.102,746.91345,747.1099000000002,745.9514,745.3232,744.72064,743.6771999999999,743.74243,742.7419,742.15076,742.3830599999999,742.1358599999999,741.78613,740.17554,739.5824,739.0675,737.89294,738.086,737.9984,736.7903,737.0847000000001,735.5176,735.3825,734.8695,735.0999,735.146,734.24554,733.44916,733.7508,732.94183,732.7671,733.57513,733.41266,732.18695,732.66705,732.6072999999999,731.9545,731.9118000000001,731.7152,730.7216,731.48206,730.307,731.0874,730.81177,731.5924,730.8565999999998,730.44666,730.6570999999999,731.4948000000002,730.9323,730.4008,731.1395,731.1767599999998,731.0918000000001
790.7489,789.7677,787.5437999999999,787.2882,786.17914,785.3409,782.6416,781.2736,780.31573,779.27905,778.5697600000001,776.3770999999999,774.9505999999999,774.1418999999999,773.4472700000001,772.2284,771.5913,770.67255,769.94574,769.451,767.6767,766.4966,765.3787,764.89105,763.97894,762.90546,761.18744,761.48566,759.5446,758.7789,757.6778,757.4321,756.8551,755.901,754.3907,754.4903,752.5816,752.74365,751.51135,751.3504,750.5596,749.8877,749.2517,748.0262500000001,747.69183,746.9038,746.44385,746.1924,745.0281,743.8524,744.385,743.26526,743.50415,742.3247000000001,741.8982,740.7436,740.41565,740.83936,740.2254600000001,738.8061500000001,738.2705,738.4488,736.6378,736.11176,735.9412,734.9658,735.40924,734.49414,734.47107,733.4226,733.764,732.6772,733.02313,731.9602,732.42725,732.0569,732.0922,732.6345000000001,730.98004,730.61237,731.1400000000001,730.4829,730.63153,730.7721000000001,730.2608599999999,730.3961000000002,729.7587999999998,730.0482,729.99725,729.7272,729.95306,729.9564,729.63477,729.4482400000002,729.79846,729.8069499999999,729.90924,729.9298,729.8465999999999,729.2206999999999
790.1013,787.57947,785.5440699999999,785.2085999999999,783.5947,783.42737,781.82947,780.28906,778.6788,776.98676,777.18866,775.3143,774.4615999999999,772.39606,771.0040000000001,770.44604,770.3853000000001,769.07056,768.37744,766.6308000000001,767.1113,765.4319499999999,764.20984,763.24384,763.3209,761.6859,760.1471000000001,759.9648,758.1615,757.4004,757.38916,756.2034,755.69214,754.8487,754.25433,752.8832,751.61475,751.55164,750.1116,750.1047,749.73724,748.56757,748.28345,746.9196,745.91943,746.1027,745.5451,745.2987,743.8403,743.7682,743.31287,742.8489,742.7554299999999,741.45544,741.3365999999999,740.1193,739.3420000000001,738.48615,738.69525,738.2376,737.13763,735.8002,735.507,734.8305700000001,734.37415,734.02686,733.7152000000001,733.6722399999999,732.9931999999999,732.2429999999999,732.7127,732.48895,731.70966,731.1705,730.82874,730.92596,731.41254,731.0889,730.28937,730.96967,730.2991299999999,730.037,730.2174,729.5814,729.3394,729.3741,729.31696,729.15576,729.2663,728.89795,728.8745,728.8838499999999,728.77563,728.57465,728.6597,728.07654,729.1624,728.9704,728.8747,728.2679
788.9333999999999,786.72144,785.0723,784.43274,783.62555,781.4799,780.51215,779.5978,777.8772000000001,775.6944999999998,775.9659999999999,774.3487,773.01154,771.3314,770.895,769.95416,769.67267,767.5587,767.1668,765.45154,764.9999,764.27124,763.9,761.6319,761.23755,760.7058,758.98737,758.8124,758.0854999999999,755.99146,756.04694,754.7709399999999,754.7430399999998,753.7882,752.6197,752.406,751.0627,750.6485599999999,749.80646,748.42694,748.5395,747.92847,746.7515000000001,746.0256300000001,745.9997599999999,745.0142,744.5262,743.35516,743.1388,742.5268600000002,742.6128,741.3206,741.1225,741.30414,740.31476,738.6924,738.5398,737.8369,737.40375,736.3935000000001,736.00323,735.42816,735.1039000000001,733.86115,732.95483,732.6464,732.27844,732.5003000000002,732.1591,731.82733,731.53076,731.5296,731.00146,731.0432000000001,730.11523,729.8769,730.13904,729.66565,729.445,729.38275,729.2327,729.1494,729.1313,728.84796,729.0373,727.9197,728.5107,728.00793,728.7023999999999,726.9237699999999,726.94934,727.4201,727.6333,727.2866,728.5938999999998,727.54376,728.0834400000001,727.28613,728.0688,726.8168000000001
787.9359999999999,785.5125,783.6838,782.55005,781.8089,780.8819,779.1436,777.7040999999999,775.91406,775.9297000000001,774.8108,773.4347,657.2615966796875,770.5239,769.43134,770.1755,768.6514,767.3791,765.8124,764.56,764.1666,763.0958,762.83795,761.2361,759.85535,758.9311,758.30035,757.41095,755.6555000000001,755.4863,754.61163,753.9751,753.0217,752.1723,751.95416,750.9463,750.14526,749.40784,748.5306,653.2442626953125,650.735595703125,651.4341430664062,745.45746,744.6933,743.571,744.3998,743.6536,742.53326,742.18756,740.45496,741.25946,740.3898300000001,740.3627,739.3606,738.55774,737.282,736.8719,736.1634000000001,735.7921999999999,735.5226400000001,735.0633500000001,734.06464,733.4925499999999,732.7646500000001,732.1964,732.2046,730.9727,730.92755,730.6282999999999,730.4795,730.4756499999999,730.2019,729.60144,729.7782,729.2471,728.98047,729.0995499999999,728.85516,728.27155,728.42596,727.72595,728.7588,727.56854,726.9449499999998,726.85315,727.83746,726.7895,726.92584,725.98804,726.69696,727.1214,726.8164,725.7671,727.0020999999999,727.55817,726.3271499999998,727.27985,726.72327,725.89716,727.0436
